candidate_id,symbol,direction,setup_type,entry_time,entry_price,stop,target,rr,quality_score,outcome,net_return_pct,short_reason
ET-HED-0011,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-02T17:15:00Z,184.13,184.73336561,182.0,3.530198,82.9454,SL_BEFORE_TP,-0.5676845761147001,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0012,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-20T23:00:00Z,117479.93,117705.88568002,116467.02,4.482782,82.8117,SL_BEFORE_TP,-0.4323355589503739,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0013,SOLUSDT,SHORT,RANGE_MEAN_REVERSION_CANDIDATE,2025-12-02T11:15:00Z,128.09,128.62195301,125.715,4.46468,82.7793,SL_BEFORE_TP,-0.6552962838629051,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0014,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-18T17:45:00Z,178.49,179.31129885,174.86,4.419828,82.6846,TP_BEFORE_SL,1.7937273796851338,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0015,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-07-27T06:45:00Z,3778.43,3771.24604853,3811.0,4.533717,82.6576,SL_BEFORE_TP,-0.430130595776553,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0016,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-29T19:30:00Z,194.08,195.76930904,189.37,2.788122,82.4918,SL_BEFORE_TP,-1.1104189200329677,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0017,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-12-14T13:00:00Z,3098.54,3109.97424856,3050.01,4.244267,82.4736,TP_BEFORE_SL,1.3262215107760347,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0018,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-28T23:15:00Z,194.17,195.36174877,190.22,3.314457,82.3743,SL_BEFORE_TP,-0.8537656538085203,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0019,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-14T14:45:00Z,196.37,199.40693032,186.68,3.190722,82.3721,NEITHER_EXPIRED,3.5334888221215035,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0020,SOLUSDT,SHORT,RANGE_MEAN_REVERSION_CANDIDATE,2025-11-17T05:15:00Z,140.09,140.62974207,137.725,4.381723,82.3473,SL_BEFORE_TP,-0.6252823684773992,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0021,SOLUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-11-03T01:15:00Z,186.88,186.0976938,189.13,2.876112,82.3325,SL_BEFORE_TP,-0.6586141909246541,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0022,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-25T16:45:00Z,136.42,137.22379999,133.13,4.093058,82.3266,SL_BEFORE_TP,-0.8292097859551503,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0023,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-12-14T13:00:00Z,89431.65,89702.32534438,88687.27,2.750084,82.255,TP_BEFORE_SL,0.592345148501666,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0024,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-05T04:00:00Z,3334.83,3354.73117222,3177.78,7.891495,82.0368,SL_BEFORE_TP,-0.8367672181190724,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0025,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-25T19:15:00Z,199.04,200.03915694,193.6,5.44459,82.0063,SL_BEFORE_TP,-0.74198801245981,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0026,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-10T10:15:00Z,4218.25,4235.44561109,4160.0,3.387492,82.004,TP_BEFORE_SL,1.1409044034848574,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0027,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-08T05:15:00Z,219.79,220.71107714,217.3,2.703357,81.9883,SL_BEFORE_TP,-0.6590714500204714,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0028,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-22T18:15:00Z,220.8,221.5832534,217.8,3.830178,81.9824,TP_BEFORE_SL,1.118695652173913,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0029,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-09-18T06:00:00Z,117273.36,117136.74874661,117779.3,3.703502,81.9458,SL_BEFORE_TP,-0.3564895875670326,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0030,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-12-09T12:15:00Z,3116.49,3122.41358156,3093.0,3.965506,81.9434,SL_BEFORE_TP,-0.43007221457473,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0031,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-29T04:00:00Z,111704.23,111857.95466019,111302.27,2.614805,81.88,TP_BEFORE_SL,0.11984313217144227,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0032,SOLUSDT,SHORT,RANGE_MEAN_REVERSION_CANDIDATE,2025-10-12T12:45:00Z,182.15,183.36832794,177.96833333,3.4323,81.8745,SL_BEFORE_TP,-0.9088596980510539,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0033,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-21T07:45:00Z,3888.87,3899.10566344,3849.91,3.806299,81.8083,SL_BEFORE_TP,-0.5032040525911198,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0034,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-26T04:30:00Z,193.24,193.57901809,191.9,3.952591,81.7776,SL_BEFORE_TP,-0.4154388791140531,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0035,SOLUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-08-24T03:30:00Z,208.38,207.01466879,211.99,2.644047,81.7719,SL_BEFORE_TP,-0.8952122132642257,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0036,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-12-06T21:15:00Z,89488.24,89640.7169235,89077.6,2.693129,81.6592,TP_BEFORE_SL,0.21887593721811877,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0037,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-06T21:30:00Z,110173.88,110230.52641175,110000.0,3.069568,81.6183,SL_BEFORE_TP,-0.2914154641281581,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0038,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-15T03:30:00Z,115440.0,115621.41484373,114825.0,3.39002,81.6089,SL_BEFORE_TP,-0.39715076553188045,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0039,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-09-07T05:00:00Z,110557.76,110476.86634855,110733.12,2.167784,81.6051,SL_BEFORE_TP,-0.3131686780285659,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0040,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-09T18:15:00Z,120762.6,121178.01461203,119651.47,2.674749,81.5909,SL_BEFORE_TP,-0.5839927693093716,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0041,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-09-05T09:45:00Z,112305.09,112096.68439002,112999.0,3.329613,81.5894,AMBIGUOUS_INTRACANDLE,,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0042,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-10T15:30:00Z,4218.17,4240.35514175,4153.07,2.934396,81.5126,SL_BEFORE_TP,-0.7659423339979229,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0043,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-10-03T04:15:00Z,4505.01,4488.13716639,4560.0,3.259085,81.5061,SL_BEFORE_TP,-0.6145348758382394,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0044,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-21T08:30:00Z,128.2,129.6906535,122.2,4.02508,81.4511,TP_BEFORE_SL,4.440187207488289,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0045,SOLUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-08-10T05:45:00Z,182.93,181.93521237,186.18,3.267029,81.4355,SL_BEFORE_TP,-0.7838078117312737,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0046,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-11T21:45:00Z,110696.53,111045.30168082,109561.59,3.254106,81.379,SL_BEFORE_TP,-0.5550701117912239,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0047,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-07T18:15:00Z,169.0,169.68301639,167.0,2.928187,81.3783,SL_BEFORE_TP,-0.644151710059175,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0048,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-11-10T00:00:00Z,3583.46,3563.29826499,3623.25,1.97354,81.3701,SL_BEFORE_TP,-0.8026331816177669,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0049,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-08-28T09:30:00Z,4598.59,4585.64702899,4633.97,2.73353,81.3643,SL_BEFORE_TP,-0.521455207139586,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0050,ETHUSDT,SHORT,RANGE_MEAN_REVERSION_CANDIDATE,2025-11-18T11:15:00Z,3059.12,3071.10082047,3009.06,4.178345,81.3495,SL_BEFORE_TP,-0.6316427099950395,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0051,SOLUSDT,SHORT,RANGE_MEAN_REVERSION_CANDIDATE,2025-09-07T03:45:00Z,202.73,203.14131869,201.245,3.610339,81.3145,SL_BEFORE_TP,-0.4428898978937511,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0052,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-29T19:45:00Z,2991.04,3001.34565859,2961.91,2.826602,81.2893,SL_BEFORE_TP,-0.5845510120225705,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0053,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-04T18:15:00Z,107793.0,107955.03703242,107333.33,2.836821,81.2212,TP_BEFORE_SL,0.18643770931321912,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0054,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-19T05:15:00Z,115209.73,115532.15605076,114366.0,2.616817,81.2079,SL_BEFORE_TP,-0.5198600871297914,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0055,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-02T17:30:00Z,110163.16,110297.87784841,109735.59,3.173819,81.1947,SL_BEFORE_TP,-0.36228938277551265,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0056,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-09-29T02:15:00Z,4118.81,4109.75021057,4146.38,3.043117,81.121,SL_BEFORE_TP,-0.4599613342203408,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0057,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-19T19:45:00Z,237.23,238.09140056,235.12,2.449499,81.1068,SL_BEFORE_TP,-0.6031077688319442,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0058,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-01T21:15:00Z,113858.84,114132.48988474,113168.22,2.523736,81.1028,TP_BEFORE_SL,0.3665580854328002,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0059,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-17T05:15:00Z,170.67,171.49986724,168.71,2.361824,81.1006,SL_BEFORE_TP,-0.7262408390461116,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0060,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-10-19T20:30:00Z,108921.17,108760.29443107,109450.07,3.287634,81.0902,SL_BEFORE_TP,-0.3876990826760321,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0061,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-11-01T05:30:00Z,110145.33,110017.57929814,110564.49,3.281078,81.0494,SL_BEFORE_TP,-0.35598376604800297,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0062,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-15T09:45:00Z,159.57,160.02875877,158.39,2.572158,81.043,SL_BEFORE_TP,-0.5274968791126169,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0063,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-09-26T20:00:00Z,4024.07,4004.1004188,4068.3,2.214869,80.9914,SL_BEFORE_TP,-0.7362533256131227,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0064,BTCUSDT,SHORT,RANGE_MEAN_REVERSION_CANDIDATE,2025-12-16T19:00:00Z,87781.35,88083.12869635,86685.13166667,3.632524,80.9686,TP_BEFORE_SL,1.008805507468278,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0065,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-19T08:45:00Z,91600.0,92083.12852036,90808.19,1.638922,80.955,SL_BEFORE_TP,-0.767432882489081,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0066,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-16T15:00:00Z,95531.13,95713.04672389,95117.48,2.273843,80.9418,TP_BEFORE_SL,0.1930002167879818,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0067,SOLUSDT,LONG,RANGE_MEAN_REVERSION_CANDIDATE,2025-10-05T19:30:00Z,227.87,226.82854116,231.83833333,3.81036,80.9328,SL_BEFORE_TP,-0.6970407864133139,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0068,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-13T04:00:00Z,154.33,155.96758329,150.42,2.387665,80.9249,SL_BEFORE_TP,-1.3010920041469451,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0069,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-30T21:30:00Z,181.92,182.89295316,178.65,3.360902,80.8673,SL_BEFORE_TP,-0.7748247361477589,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0070,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-12-17T06:45:00Z,86803.56,87042.62226912,86209.11,2.486591,80.843,SL_BEFORE_TP,-0.51540606528119,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0071,SOLUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-08-09T07:15:00Z,180.21,179.13311741,182.15,1.801496,80.8301,TP_BEFORE_SL,0.836521835636201,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0072,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-28T06:00:00Z,140.37,140.67847813,139.35,3.306555,80.7922,TP_BEFORE_SL,0.48665099380210175,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0073,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-11-10T02:15:00Z,105838.0,105492.0658008,106670.11,2.4054,80.7464,SL_BEFORE_TP,-0.5668525474782189,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0074,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-08-14T02:45:00Z,123579.26,123195.23289667,124474.0,2.329888,80.7463,SL_BEFORE_TP,-0.5507536841780685,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0075,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-12-16T04:15:00Z,85800.01,85968.00159468,85386.0,2.464469,80.7383,TP_BEFORE_SL,0.2425290812903108,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0076,SOLUSDT,LONG,RANGE_MEAN_REVERSION_CANDIDATE,2025-10-27T23:30:00Z,198.29,197.30142926,201.60833333,3.356698,80.719,TP_BEFORE_SL,1.433474875182814,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0077,SOLUSDT,LONG,RANGE_MEAN_REVERSION_CANDIDATE,2025-07-25T00:00:00Z,182.87,181.82729093,187.03833333,3.9976,80.6962,SL_BEFORE_TP,-0.8101914310712531,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0078,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-18T22:00:00Z,175.97,177.21492939,173.24,2.192895,80.6923,SL_BEFORE_TP,-0.9474668352560152,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0079,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-08T01:15:00Z,220.65,221.98101798,217.91,2.058575,80.6833,SL_BEFORE_TP,-0.8432259143439766,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0080,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-08-31T06:00:00Z,4459.76,4447.38744308,4491.46,2.562122,80.6729,SL_BEFORE_TP,-0.517426518915828,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0081,SOLUSDT,SHORT,RANGE_MEAN_REVERSION_CANDIDATE,2025-10-01T02:15:00Z,210.35,211.06727605,207.53333333,3.926894,80.6441,TP_BEFORE_SL,1.0990381126693556,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0082,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-08T15:00:00Z,3399.77,3414.50415746,3373.11,1.809401,80.6303,TP_BEFORE_SL,0.5441706938998772,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0083,SOLUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-07-26T11:15:00Z,188.46,187.80236387,189.78,2.007189,80.5879,SL_BEFORE_TP,-0.5889526318582269,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0084,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-19T08:30:00Z,114967.29,115145.14149977,114600.74,2.060989,80.5476,SL_BEFORE_TP,-0.394697479404804,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0085,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-30T21:15:00Z,3765.94,3791.25136131,3677.65,3.488157,80.5441,SL_BEFORE_TP,-0.9121127078498313,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0086,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-08T05:15:00Z,4448.2,4468.36112974,4410.08,1.890767,80.5432,SL_BEFORE_TP,-0.6932424292972537,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0087,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-16T11:30:00Z,4406.73,4427.93017176,4372.54,1.612723,80.5294,SL_BEFORE_TP,-0.721086242179588,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
